x,y,z
290.8114,-119.0285,-5
290.048,-119.4893,-5
289.2844,-119.9509,-5
288.5208,-120.4134,-5
287.757,-120.877,-5
286.9932,-121.3417,-5
286.2294,-121.8075,-5
285.4655,-122.2746,-5
284.7016,-122.7429,-5
283.9378,-123.2127,-5
283.1739,-123.6839,-5
282.4101,-124.1566,-5
281.6464,-124.6309,-5
280.8828,-125.1069,-5
280.1192,-125.5846,-5
279.3558,-126.0642,-5
278.5925,-126.5456,-5
277.8294,-127.029,-5
277.0665,-127.5144,-5
276.3039,-128.0019,-5
275.5418,-128.4917,-5
274.7804,-128.9838,-5
274.0198,-129.4782,-5
273.2603,-129.9752,-5
272.5021,-130.4748,-5
271.7453,-130.9771,-5
270.9901,-131.4821,-5
270.2367,-131.9901,-5
269.4853,-132.501,-5
268.736,-133.015,-5
267.9892,-133.5322,-5
267.2448,-134.0527,-5
266.5032,-134.5765,-5
265.7645,-135.1038,-5
265.0288,-135.6346,-5
264.2965,-136.1691,-5
263.5676,-136.7073,-5
262.8424,-137.2494,-5
262.1209,-137.7954,-5
261.4036,-138.3455,-5
260.6904,-138.8996,-5
259.9816,-139.458,-5
259.2773,-140.0208,-5
258.5778,-140.5879,-5
257.8833,-141.1596,-5
257.1939,-141.7358,-5
256.5098,-142.3168,-5
255.8312,-142.9026,-5
255.1582,-143.4932,-5
254.4912,-144.0889,-5
253.8301,-144.6896,-5
253.1754,-145.2956,-5
252.527,-145.9068,-5
251.8852,-146.5233,-5
251.2502,-147.1454,-5
250.6222,-147.773,-5
250.0014,-148.4063,-5
249.3879,-149.0453,-5
248.7819,-149.6902,-5
248.1836,-150.341,-5
247.5933,-150.9979,-5
247.011,-151.6609,-5
246.437,-152.3301,-5
245.8714,-153.0057,-5
245.3144,-153.6877,-5
244.7663,-154.3763,-5
244.2272,-155.0714,-5
243.6973,-155.7733,-5
243.1767,-156.4819,-5
242.6658,-157.1975,-5
242.1645,-157.9201,-5
241.6732,-158.6497,-5
241.192,-159.3866,-5
240.7211,-160.1307,-5
240.2606,-160.8822,-5
239.8099,-161.6406,-5
239.368,-162.4054,-5
238.9338,-163.1758,-5
238.5063,-163.9513,-5
238.0846,-164.7311,-5
237.6675,-165.5147,-5
237.2541,-166.3015,-5
236.8434,-167.0907,-5
236.4342,-167.8818,-5
236.0256,-168.6741,-5
235.6166,-169.467,-5
235.2062,-170.2598,-5
234.7932,-171.0519,-5
234.3768,-171.8427,-5
233.9558,-172.6315,-5
233.5293,-173.4176,-5
233.0962,-174.2006,-5
232.6556,-174.9797,-5
232.2073,-175.7548,-5
231.7521,-176.5263,-5
231.2909,-177.2946,-5
230.8244,-178.0602,-5
230.3536,-178.8235,-5
229.8791,-179.5848,-5
229.4019,-180.3447,-5
228.9227,-181.1034,-5
228.4423,-181.8615,-5
227.9617,-182.6193,-5
227.4815,-183.3772,-5
227.0027,-184.1357,-5
226.526,-184.8952,-5
226.0523,-185.656,-5
225.5824,-186.4187,-5
225.117,-187.1835,-5
224.6571,-187.951,-5
224.2034,-188.7216,-5
223.7564,-189.4954,-5
223.3161,-190.2725,-5
222.8823,-191.0528,-5
222.4546,-191.8361,-5
222.0331,-192.6224,-5
221.6175,-193.4116,-5
221.2075,-194.2035,-5
220.8031,-194.9982,-5
220.404,-195.7955,-5
220.0101,-196.5953,-5
219.6212,-197.3976,-5
219.237,-198.2022,-5
218.8574,-199.0091,-5
218.4823,-199.8181,-5
218.1114,-200.6292,-5
217.7445,-201.4422,-5
217.3815,-202.2572,-5
217.0221,-203.074,-5
216.6662,-203.8924,-5
216.3137,-204.7125,-5
215.9643,-205.5342,-5
215.6178,-206.3572,-5
215.274,-207.1816,-5
214.9328,-208.0073,-5
214.594,-208.8342,-5
214.2574,-209.6621,-5
213.9228,-210.491,-5
213.59,-211.3208,-5
213.2589,-212.1514,-5
212.9292,-212.9828,-5
212.6008,-213.8147,-5
212.2735,-214.6472,-5
211.9471,-215.4801,-5
211.6213,-216.3134,-5
211.2962,-217.147,-5
210.9713,-217.9807,-5
210.6467,-218.8146,-5
210.322,-219.6484,-5
209.9971,-220.4821,-5
209.6718,-221.3156,-5
209.3459,-222.1489,-5
209.0193,-222.9817,-5
208.6917,-223.8142,-5
208.363,-224.646,-5
208.033,-225.4773,-5
207.7015,-226.3078,-5
207.3682,-227.1375,-5
207.0332,-227.9663,-5
206.696,-228.794,-5
206.3566,-229.6207,-5
206.0148,-230.4462,-5
205.6704,-231.2704,-5
205.3232,-232.0933,-5
204.973,-232.9147,-5
204.6196,-233.7346,-5
